set,icon,name,cost,health,armor,ad,attack_range,as,skill_icon,mana,traits
7,https://cdn.lolchess.gg/upload/images/champions/Aatrox_1653029579.png,Aatrox,1,650,45,65,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.65,https://ddragon.leagueoflegends.com/cdn/12.13.1/img/passive/Aatrox_Passive.png,50/100,"['Shimmerscale', 'Warrior']"
7,https://cdn.lolchess.gg/upload/images/champions/Anivia_1653030188.png,Anivia,3,650,25,40,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://ddragon.leagueoflegends.com/cdn/12.13.1/img/spell/GlacialStorm.png,40/80,"['Jade', 'Evoker', 'Legend']"
7,https://cdn.lolchess.gg/upload/images/champions/AoShin_1653029477.png,Ao Shin,10,1000,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.8,https://cdn.lolchess.gg/upload/images/champion-skills/AoShin_1653543247.png,0/160,"['Tempest', 'Dragon']"
7,https://cdn.lolchess.gg/upload/images/champions/Ashe_1653030201.png,Ashe,2,600,20,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://ddragon.leagueoflegends.com/cdn/12.13.1/img/spell/Volley.png,40/90,"['Jade', 'Dragonmancer', 'Swiftshot']"
7,https://cdn.lolchess.gg/upload/images/champions/AurelionSol_1653030178.png,Aurelion Sol,10,1000,50,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.75,https://cdn.lolchess.gg/upload/images/champion-skills/AurelionSol_1652942614.png,0/60,"['Astral', 'Dragon', 'Evoker']"
7,https://cdn.lolchess.gg/upload/images/champions/Bard_1653029776.png,Bard,5,850,40,60,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://ddragon.leagueoflegends.com/cdn/12.13.1/img/spell/BardR.png,160/240,"['Guild', 'Bard', 'Mystic']"
7,https://cdn.lolchess.gg/upload/images/champions/Braum_1653029795.png,Braum,2,800,60,70,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.6,https://ddragon.leagueoflegends.com/cdn/12.13.1/img/spell/BraumE.png,30/60,"['Scalescorn', 'Guardian']"
7,https://cdn.lolchess.gg/upload/images/champions/Corki_1653030361.png,Corki,4,750,30,75,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.7,https://cdn.lolchess.gg/upload/images/champion-skills/Corki_1652932296.png,20/80,"['Revel', 'Cannoneer']"
7,https://cdn.lolchess.gg/upload/images/champions/Daeja_1653027743.png,Daeja,8,900,30,20,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance304.png,0.6,https://cdn.lolchess.gg/upload/images/champion-skills/Daeja_1653184042.png,0/100,"['Mirage', 'Dragon']"
7,https://cdn.lolchess.gg/upload/images/champions/Diana_1653029713.png,Diana,3,700,35,50,https://cdn.dak.gg/tft/images2/tft/attack-distance/ico_attack_distance301.png,0.75,https://ddragon.leagueoflegends.com/cdn/12.13.1/img/spell/DianaOrbs.png,50/100,"['Scalescorn', 'Assassin']"
